日期,股票代码,名称,开盘价,收盘价,最低价,最高价,涨跌幅,成交量,成交金额,前收盘,
2019-07-22,'000001,上证指数,2925.7882,2886.974,2879.69,2927.1601,-1.2731,180674960,2.04289434231e+11,2924.2006,
2019-07-19,'000001,上证指数,2909.6794,2924.2006,2909.6794,2939.5973,0.7936,149469553,1.49071212019e+11,2901.1766,
2019-07-18,'000001,上证指数,2921.7387,2901.1766,2901.1766,2921.7387,-1.0409,149888828,1.49088843109e+11,2931.6926,
2019-07-17,'000001,上证指数,2933.0227,2931.6926,2924.4594,2942.0668,-0.2017,149631616,1.52162962633e+11,2937.6168,
2019-07-16,'000001,上证指数,2938.6411,2937.6168,2931.2926,2944.821,-0.1553,131811751,1.40766389028e+11,2942.1853,
2019-07-15,'000001,上证指数,2921.546,2942.1853,2886.6993,2955.0003,0.3972,167643397,1.76533201236e+11,2930.5462,
2019-07-12,'000001,上证指数,2915.3401,2930.5462,2905.809,2938.5311,0.4382,137794759,1.4291886959e+11,2917.7609,
2019-07-11,'000001,上证指数,2928.0553,2917.7609,2907.8852,2945.8023,0.0843,143692522,1.52181407951e+11,2915.3022,
2019-07-10,'000001,上证指数,2935.1855,2915.3022,2908.162,2936.7519,-0.4415,135483538,1.41236258614e+11,2928.2295,
2019-07-09,'000001,上证指数,2928.8188,2928.2295,2912.8063,2937.7621,-0.175,145110604,1.54251421843e+11,2933.3634,
2019-07-08,'000001,上证指数,2997.8067,2933.3634,2918.7157,2997.8067,-2.5803,211541268,2.055688135e+11,3011.0588,
2019-07-05,'000001,上证指数,3004.7383,3011.0588,2990.9247,3014.8474,0.1933,156755429,1.63180842756e+11,3005.2488,
2019-07-04,'000001,上证指数,3015.6785,3005.2488,2991.9079,3024.5023,-0.3321,194415133,2.02266388594e+11,3015.2633,
2019-07-03,'000001,上证指数,3031.832,3015.2633,3006.3246,3031.832,-0.9422,212296173,2.1865799439e+11,3043.9428,
2019-07-02,'000001,上证指数,3042.58,3043.9428,3033.7809,3048.4839,-0.0315,214520624,2.29566616522e+11,3044.9028,
2019-07-01,'000001,上证指数,3024.6238,3044.9028,3014.6871,3045.3669,2.2164,250840433,2.66541056907e+11,2978.8784,
2019-06-28,'000001,上证指数,2992.2426,2978.8784,2961.2225,2992.2426,-0.5978,181431523,1.83641767342e+11,2996.7926,
2019-06-27,'000001,上证指数,2982.6125,2996.7926,2981.045,3011.538,0.6891,195397049,2.0861864807e+11,2976.2837,
2019-06-26,'000001,上证指数,2964.6153,2976.2837,2958.4632,2986.9139,-0.1942,174449533,1.72516055227e+11,2982.0738,
2019-06-25,'000001,上证指数,3004.9095,2982.0738,2948.9907,3004.9095,-0.8668,243699244,2.44315077409e+11,3008.1479,
2019-06-24,'000001,上证指数,3004.2891,3008.1479,2994.4219,3012.826,0.2055,210493894,2.11237183001e+11,3001.9802,
2019-06-21,'000001,上证指数,2990.3687,3001.9802,2989.2454,3010.349,0.4975,286973835,2.76662458531e+11,2987.1186,
2019-06-20,'000001,上证指数,2917.331,2987.1186,2915.0895,2997.3888,2.3756,291011537,2.88296546353e+11,2917.8029,
2019-06-19,'000001,上证指数,2944.1154,2917.8029,2916.2149,2953.3355,0.9565,230756973,2.25567257986e+11,2890.158,
2019-06-18,'000001,上证指数,2891.0917,2890.158,2874.3129,2898.3304,0.0878,147705320,1.3693523169e+11,2887.6221,
2019-06-17,'000001,上证指数,2880.4226,2887.6221,2877.3941,2902.4808,0.196,153964960,1.43141637324e+11,2881.9743,
2019-06-14,'000001,上证指数,2912.9988,2881.9743,2879.6573,2924.3197,-0.9883,215435796,1.94303111838e+11,2910.7406,
2019-06-13,'000001,上证指数,2905.2877,2910.7406,2885.9232,2918.4227,0.0468,212957791,1.91748206694e+11,2909.3796,
2019-06-12,'000001,上证指数,2917.2239,2909.3796,2903.8833,2924.7018,-0.5584,240255775,2.23063953327e+11,2925.7162,
2019-06-11,'000001,上证指数,2854.0704,2925.7162,2854.0704,2927.4303,2.58,260525796,2.54479985774e+11,2852.1302,
2019-06-10,'000001,上证指数,2833.0145,2852.1302,2824.3554,2861.131,0.8605,166585918,1.62489831384e+11,2827.7978,
2019-06-06,'000001,上证指数,2862.3327,2827.7978,2822.1853,2862.3327,-1.175,177064411,1.64850546682e+11,2861.4181,
2019-06-05,'000001,上证指数,2882.9369,2861.4181,2858.5719,2888.7676,-0.0301,181561047,1.75200844236e+11,2862.2803,
2019-06-04,'000001,上证指数,2887.6405,2862.2803,2851.9728,2888.3861,-0.9619,188463541,1.8111891553e+11,2890.0809,
2019-06-03,'000001,上证指数,2901.7424,2890.0809,2875.9019,2920.8292,-0.2972,215943554,2.08073320323e+11,2898.6961,
2019-05-31,'000001,上证指数,2904.4976,2898.6961,2895.5778,2922.9075,-0.2447,195230580,1.91280403618e+11,2905.8054,
2019-05-30,'000001,上证指数,2903.4246,2905.8054,2881.3802,2907.8463,-0.305,205758789,1.97105555809e+11,2914.6964,
2019-05-29,'000001,上证指数,2894.8297,2914.6964,2890.6645,2934.9768,0.1645,198958821,2.02855039153e+11,2909.9106,
2019-05-28,'000001,上证指数,2890.2658,2909.9106,2887.0835,2924.0395,0.6062,223310557,2.2725381369e+11,2892.3782,
2019-05-27,'000001,上证指数,2851.2809,2892.3782,2833.0363,2898.129,1.3804,196720902,1.93768714252e+11,2852.9948,
2019-05-24,'000001,上证指数,2847.8356,2852.9948,2846.0215,2871.8555,0.0168,167205490,1.62689316181e+11,2852.5153,
2019-05-23,'000001,上证指数,2880.8426,2852.5153,2846.956,2885.1389,-1.3552,197340309,1.92869487264e+11,2891.7046,
2019-05-22,'000001,上证指数,2905.5241,2891.7046,2879.6437,2912.3952,-0.4909,200026905,1.93629366619e+11,2905.9688,
2019-05-21,'000001,上证指数,2867.7066,2905.9688,2862.4951,2919.2373,1.2319,211387022,2.02777774098e+11,2870.6046,
2019-05-20,'000001,上证指数,2874.8011,2870.6046,2838.453,2882.6294,-0.4056,209472442,1.9921077623e+11,2882.2962,
2019-05-17,'000001,上证指数,2955.7669,2882.2962,2873.7998,2956.7832,-2.4838,266301643,2.47875177676e+11,2955.711,
2019-05-16,'000001,上证指数,2933.4954,2955.711,2929.0645,2956.171,0.5796,248385701,2.26203068861e+11,2938.6781,
2019-05-15,'000001,上证指数,2902.6423,2938.6781,2902.6423,2945.3946,1.9097,230519701,2.26262785583e+11,2883.6107,
2019-05-14,'000001,上证指数,2872.8336,2883.6107,2872.8336,2909.2041,-0.6923,208345353,2.01223315432e+11,2903.7131,
2019-05-13,'000001,上证指数,2905.067,2903.7131,2892.1745,2921.4103,-1.2077,212029882,2.02624124954e+11,2939.2106,
2019-05-10,'000001,上证指数,2878.2344,2939.2106,2838.3847,2941.4539,3.0957,282306808,2.74176261975e+11,2850.9537,
2019-05-09,'000001,上证指数,2871.1968,2850.9537,2845.0374,2888.8596,-1.4791,200041133,1.97446880734e+11,2893.7567,
2019-05-08,'000001,上证指数,2873.1433,2893.7567,2866.7041,2929.4306,-1.1152,231530519,2.18892618337e+11,2926.3908,
2019-05-07,'000001,上证指数,2914.2914,2926.3908,2889.0732,2937.2832,0.6856,253281769,2.45444215231e+11,2906.464,
2019-05-06,'000001,上证指数,2984.7273,2906.464,2876.4688,2986.5399,-5.5834,326972269,3.14336519408e+11,3078.3389,
2019-04-30,'000001,上证指数,3052.6223,3078.3389,3052.6223,3088.4074,0.5172,222302517,2.25498129185e+11,3062.4985,
2019-04-29,'000001,上证指数,3090.6331,3062.4985,3050.0261,3107.7605,-0.7744,292114886,2.89063278922e+11,3086.3989,
2019-04-26,'000001,上证指数,3108.1635,3086.3989,3085.8049,3129.2134,-1.1981,280873854,2.74776402268e+11,3123.8261,
2019-04-25,'000001,上证指数,3190.5851,3123.8261,3123.0258,3193.7494,-2.4296,325879129,3.09076083735e+11,3201.6137,
2019-04-24,'000001,上证指数,3203.5588,3201.6137,3156.607,3210.6508,0.0944,274872164,2.78410852523e+11,3198.5938,
2019-04-23,'000001,上证指数,3211.8719,3198.5938,3186.7569,3231.5815,-0.5116,328361207,3.24870183352e+11,3215.0426,
2019-04-22,'000001,上证指数,3278.4906,3215.0426,3206.878,3279.4894,-1.7046,353217387,3.59154297129e+11,3270.7973,
2019-04-19,'000001,上证指数,3250.1452,3270.7973,3226.8124,3274.3347,0.6337,315198004,3.15131920245e+11,3250.2012,
2019-04-18,'000001,上证指数,3261.0742,3250.2012,3241.8257,3271.3878,-0.3958,325539942,3.23508178629e+11,3263.1179,
2019-04-17,'000001,上证指数,3250.1518,3263.1179,3239.8048,3275.3335,0.2926,357541796,3.54509888123e+11,3253.5978,
2019-04-16,'000001,上证指数,3164.3969,3253.5978,3153.2062,3253.5978,2.3857,357918752,3.60166633559e+11,3177.7866,
2019-04-15,'000001,上证指数,3233.4583,3177.7866,3177.2698,3253.9763,-0.3399,348809785,3.55666127694e+11,3188.6256,
2019-04-12,'000001,上证指数,3184.8595,3188.6256,3168.0421,3199.278,-0.0419,289788996,2.8890897117e+11,3189.9619,
2019-04-11,'000001,上证指数,3241.5474,3189.9619,3185.546,3254.1259,-1.603,353031879,3.60684555862e+11,3241.9299,
2019-04-10,'000001,上证指数,3224.6454,3241.9299,3204.8785,3264.7778,0.0699,380134408,3.95669974866e+11,3239.6639,
2019-04-09,'000001,上证指数,3240.3938,3239.6639,3215.7048,3251.6458,-0.1586,364169997,3.80272975904e+11,3244.8103,
2019-04-08,'000001,上证指数,3271.2722,3244.8103,3210.5151,3288.4531,-0.0542,504518403,5.06431236827e+11,3246.5714,
2019-04-04,'000001,上证指数,3233.6886,3246.5714,3216.8545,3254.1401,0.9413,469117669,4.75156382127e+11,3216.2952,
2019-04-03,'000001,上证指数,3159.1468,3216.2952,3152.3319,3219.2564,1.2425,430548635,4.42622040974e+11,3176.8227,
2019-04-02,'000001,上证指数,3183.2736,3176.8227,3164.9066,3193.2717,0.2038,447068981,4.62662081758e+11,3170.361,
2019-04-01,'000001,上证指数,3111.6619,3170.361,3111.6619,3176.6221,2.5755,466124693,4.80085938358e+11,3090.758,
2019-03-29,'000001,上证指数,3000.6783,3090.758,2999.9866,3093.0329,3.1992,375082991,3.86699608663e+11,2994.9434,
2019-03-28,'000001,上证指数,3009.7988,2994.9434,2991.7789,3025.7789,-0.9189,288106425,2.89554565454e+11,3022.7196,
2019-03-27,'000001,上证指数,3012.2573,3022.7196,2987.7717,3022.7623,0.855,291390357,2.95075954781e+11,2997.0954,
2019-03-26,'000001,上证指数,3057.559,2997.0954,2988.4905,3062.6896,-1.5095,353498021,3.4144482664e+11,3043.0313,
2019-03-25,'000001,上证指数,3058.8016,3043.0313,3041.9504,3086.9961,-1.9689,380278762,3.75375662769e+11,3104.1487,
2019-03-22,'000001,上证指数,3100.7264,3104.1487,3064.884,3107.2754,0.0869,364848346,3.56678334991e+11,3101.455,
2019-03-21,'000001,上证指数,3094.1247,3101.455,3086.85,3125.0192,0.3499,414251182,4.03939834713e+11,3090.6403,
2019-03-20,'000001,上证指数,3084.1704,3090.6403,3053.4519,3102.5203,-0.0108,358557505,3.49295405518e+11,3090.975,
2019-03-19,'000001,上证指数,3099.8971,3090.975,3076.3627,3113.4325,-0.1758,350908860,3.53216791297e+11,3096.4176,
2019-03-18,'000001,上证指数,3027.8012,3096.4176,3009.5071,3096.4176,2.471,397797179,3.98469604846e+11,3021.7512,
2019-03-15,'000001,上证指数,3000.8789,3021.7512,2999.4317,3048.1212,1.0388,341206139,3.44721502662e+11,2990.685,
2019-03-14,'000001,上证指数,3013.597,2990.685,2968.8237,3041.1557,-1.1981,373141798,3.56240351163e+11,3026.9513,
2019-03-13,'000001,上证指数,3062.3267,3026.9513,3013.9319,3065.2884,-1.09,453214625,4.51247303676e+11,3060.3073,
2019-03-12,'000001,上证指数,3049.0844,3060.3073,3029.8999,3093.3913,1.1006,511173158,4.87066630175e+11,3026.9925,
2019-03-11,'000001,上证指数,2969.0802,3026.9925,2963.5834,3028.2543,1.9237,426213029,4.04368420344e+11,2969.8614,
2019-03-08,'000001,上证指数,3038.3362,2969.8614,2969.5815,3075.0461,-4.3959,577855473,5.25598246404e+11,3106.4179,
2019-03-07,'000001,上证指数,3103.6677,3106.4179,3074.9784,3129.9395,0.1392,583817065,5.25725224728e+11,3102.0991,
2019-03-06,'000001,上证指数,3060.4327,3102.0991,3050.1113,3103.8251,1.5668,555006365,4.85478321264e+11,3054.2466,
2019-03-05,'000001,上证指数,3019.8797,3054.2466,3009.4476,3054.9617,0.8809,424142529,3.82768537216e+11,3027.5755,
2019-03-04,'000001,上证指数,3015.9427,3027.5755,3006.9417,3090.7959,1.1213,525649436,4.80603655462e+11,2994.005,
2019-03-01,'000001,上证指数,2954.4021,2994.005,2930.8345,2994.005,1.8039,345786200,3.07337666713e+11,2940.9538,
2019-02-28,'000001,上证指数,2950.0548,2940.9538,2930.195,2965.3037,-0.4357,350206602,2.98763953095e+11,2953.8242,
2019-02-27,'000001,上证指数,2939.9287,2953.8242,2924.6432,2997.4882,0.4184,474976453,4.11837618669e+11,2941.5163,
2019-02-26,'000001,上证指数,2969.0976,2941.5163,2938.6227,2995.6762,-0.6675,565557967,4.92396545211e+11,2961.2834,
2019-02-25,'000001,上证指数,2838.3896,2961.2834,2838.3896,2961.7951,5.6007,528658590,4.65991432608e+11,2804.2262,
2019-02-22,'000001,上证指数,2749.4615,2804.2262,2736.3324,2804.2262,1.9051,301481411,2.64518879182e+11,2751.8012,
2019-02-21,'000001,上证指数,2759.9383,2751.8012,2744.9762,2794.0131,-0.3411,298649969,2.53033376928e+11,2761.2189,
2019-02-20,'000001,上证指数,2761.0588,2761.2189,2739.9783,2767.4109,0.2022,245972527,2.05446929277e+11,2755.6459,
2019-02-19,'000001,上证指数,2759.496,2755.6459,2737.5864,2780.7837,0.0468,288046271,2.47121050483e+11,2754.3566,
2019-02-18,'000001,上证指数,2699.8171,2754.3566,2699.8171,2754.3566,2.6831,260436007,2.24184077182e+11,2682.385,
2019-02-15,'000001,上证指数,2712.7862,2682.385,2679.7849,2715.6321,-1.372,196004265,1.69823260272e+11,2719.6999,
2019-02-14,'000001,上证指数,2715.5358,2719.6999,2707.4865,2729.455,-0.0503,197037349,1.70330837115e+11,2721.0683,
2019-02-13,'000001,上证指数,2674.5198,2721.0683,2666.522,2727.075,1.8404,243794010,2.0712531589e+11,2671.8937,
2019-02-12,'000001,上证指数,2654.0349,2671.8937,2648.8295,2674.4778,0.6782,184101179,1.5674154043e+11,2653.896,
2019-02-11,'000001,上证指数,2613.1742,2653.896,2613.1742,2654.0964,1.3621,154898858,1.37307189959e+11,2618.2323,
2019-02-01,'000001,上证指数,2597.7777,2618.2323,2590.5543,2618.4765,1.3023,131986850,1.11522628284e+11,2584.5724,
2019-01-31,'000001,上证指数,2581.3315,2584.5724,2571.5789,2606.6283,0.3493,154303869,1.26013247424e+11,2575.5756,
2019-01-30,'000001,上证指数,2584.7459,2575.5756,2575.4091,2598.815,-0.72,120502571,1.01103927483e+11,2594.2536,
2019-01-29,'000001,上证指数,2592.3549,2594.2536,2559.982,2601.7358,-0.1049,155581112,1.26749049398e+11,2596.9767,
2019-01-28,'000001,上证指数,2615.7118,2596.9767,2591.1,2630.3183,-0.1824,146981765,1.27465636691e+11,2601.7234,
2019-01-25,'000001,上证指数,2596.2618,2601.7234,2595.6294,2617.0022,0.387,159394026,1.35415167658e+11,2591.6935,
2019-01-24,'000001,上证指数,2584.6481,2591.6935,2569.7004,2597.2894,0.4142,154042046,1.31575040338e+11,2581.0041,
2019-01-23,'000001,上证指数,2575.2583,2581.0041,2572.4054,2589.5128,0.0504,131426798,1.05101323588e+11,2579.7041,
2019-01-22,'000001,上证指数,2609.6421,2579.7041,2573.0617,2609.6421,-1.18,152537773,1.22995435447e+11,2610.5094,
2019-01-21,'000001,上证指数,2599.0575,2610.5094,2599.0575,2618.9801,0.5587,163425115,1.3991548618e+11,2596.0056,
2019-01-18,'000001,上证指数,2567.7386,2596.0056,2565.9043,2598.8836,1.4208,190767237,1.51270430648e+11,2559.637,
2019-01-17,'000001,上证指数,2573.5755,2559.637,2557.7114,2582.556,-0.4196,162468134,1.27546126672e+11,2570.4221,
2019-01-16,'000001,上证指数,2569.0697,2570.4221,2563.0061,2574.2362,0.003,149301539,1.26876314388e+11,2570.3449,
2019-01-15,'000001,上证指数,2537.3697,2570.3449,2532.4333,2571.5016,1.3637,160265530,1.37374981256e+11,2535.7653,
2019-01-14,'000001,上证指数,2553.3284,2535.7653,2533.0101,2556.2939,-0.7074,144825464,1.16243416786e+11,2553.8313,
2019-01-11,'000001,上证指数,2539.5487,2553.8313,2533.3586,2554.7869,0.7389,149444100,1.22375663404e+11,2535.0985,
2019-01-10,'000001,上证指数,2543.8534,2535.0985,2531.6638,2551.8257,-0.3634,159874326,1.32692331456e+11,2544.3449,
2019-01-09,'000001,上证指数,2536.4173,2544.3449,2536.157,2574.4079,0.7078,191887930,1.60812526963e+11,2526.4622,
2019-01-08,'000001,上证指数,2530.3001,2526.4622,2520.1648,2531.345,-0.2616,158099181,1.23379039797e+11,2533.0887,
2019-01-07,'000001,上证指数,2528.6987,2533.0887,2515.5083,2536.9775,0.7245,177305010,1.45513241619e+11,2514.8682,
2019-01-04,'000001,上证指数,2446.0193,2514.8682,2440.9066,2515.316,2.0494,168877667,1.3929867503e+11,2464.3628,
2019-01-03,'000001,上证指数,2461.7829,2464.3628,2455.9256,2488.479,-0.0377,124397497,1.0692278948e+11,2465.291,
2019-01-02,'000001,上证指数,2497.8805,2465.291,2456.4233,2500.2783,-1.147,109932013,97592571964.1,2493.8962,
2018-12-28,'000001,上证指数,2483.6171,2493.8962,2478.325,2505.1138,0.4353,119245250,1.05980853017e+11,2483.0864,
2018-12-27,'000001,上证指数,2527.7167,2483.0864,2483.0864,2532.0022,-0.6087,135406843,1.12479760483e+11,2498.2939,
2018-12-26,'000001,上证指数,2501.1199,2498.2939,2492.0758,2513.8264,-0.2605,108799629,93989532583.9,2504.819,
2018-12-25,'000001,上证指数,2503.9498,2504.819,2462.8448,2513.9641,-0.878,140670560,1.14766008798e+11,2527.0071,
2018-12-24,'000001,上证指数,2506.7372,2527.0071,2500.443,2529.4395,0.4275,97339852,85760935759.2,2516.2506,
2018-12-21,'000001,上证指数,2526.5535,2516.2506,2498.6937,2527.4214,-0.7892,115671200,1.01360622819e+11,2536.2675,
2018-12-20,'000001,上证指数,2544.5054,2536.2675,2516.0193,2554.8586,-0.5215,120566496,1.0350498275e+11,2549.5634,
2018-12-19,'000001,上证指数,2578.675,2549.5634,2547.0783,2579.8743,-1.0512,107661797,93713175030.2,2576.6495,
2018-12-18,'000001,上证指数,2583.6343,2576.6495,2563.5731,2599.1479,-0.8208,117033370,99306536449.3,2597.9737,
2018-12-17,'000001,上证指数,2587.2632,2597.9737,2573.8674,2598.967,0.1632,117363250,1.02960848538e+11,2593.7407,
2018-12-14,'000001,上证指数,2627.2833,2593.7407,2593.7407,2629.1641,-1.5303,145942488,1.23724985208e+11,2634.0491,
2018-12-13,'000001,上证指数,2607.144,2634.0491,2599.4586,2645.8367,1.2258,150738115,1.32396107017e+11,2602.1526,
2018-12-12,'000001,上证指数,2608.1141,2602.1526,2595.075,2610.0086,0.3109,103518301,88998195761.6,2594.0881,
2018-12-11,'000001,上证指数,2587.0148,2594.0881,2583.1959,2596.1464,0.3678,101304364,85404123352.1,2584.5822,
2018-12-10,'000001,上证指数,2589.194,2584.5822,2576.2424,2599.7615,-0.8176,113199669,99148142972.7,2605.8876,
2018-12-07,'000001,上证指数,2609.3408,2605.8876,2599.2775,2614.5817,0.0271,109074993,97727662643.7,2605.1813,
2018-12-06,'000001,上证指数,2629.8196,2605.1813,2603.1323,2633.6778,-1.684,141661650,1.29092979688e+11,2649.8051,
2018-12-05,'000001,上证指数,2629.8328,2649.8051,2625.9132,2660.3888,-0.6059,154502056,1.33730209026e+11,2665.9577,
2018-12-04,'000001,上证指数,2651.5613,2665.9577,2644.8964,2666.0784,0.4204,167940558,1.44143399996e+11,2654.798,
2018-12-03,'000001,上证指数,2647.1319,2654.798,2629.1843,2665.298,2.5736,207478955,1.87831789136e+11,2588.1875,
2018-11-30,'000001,上证指数,2564.5644,2588.1875,2555.3223,2590.2102,0.808,139329021,1.12219827151e+11,2567.4434,
2018-11-29,'000001,上证指数,2613.7805,2567.4434,2567.4434,2617.5479,-1.3181,157168738,1.29472448038e+11,2601.7365,
2018-11-28,'000001,上证指数,2575.4541,2601.7365,2561.5618,2601.9626,1.0509,145963473,1.19578491709e+11,2574.6792,
2018-11-27,'000001,上证指数,2585.8261,2574.6792,2566.1663,2592.5353,-0.0439,123658436,1.02226561357e+11,2575.8101,
2018-11-26,'000001,上证指数,2580.8424,2575.8101,2568.0352,2594.9966,-0.1424,134314540,1.08158092986e+11,2579.4831,
2018-11-23,'000001,上证指数,2640.6674,2579.4831,2577.3511,2642.0356,-2.493,191474549,1.49975643908e+11,2645.4339,
2018-11-22,'000001,上证指数,2655.8964,2645.4339,2634.4827,2658.0011,-0.229,149309063,1.25570173768e+11,2651.5053,
2018-11-21,'000001,上证指数,2619.8211,2651.5053,2617.7759,2653.796,0.2136,182596447,1.49375782375e+11,2645.8545,
2018-11-20,'000001,上证指数,2684.2874,2645.8545,2643.3588,2690.8299,-2.1327,215891309,1.80870411783e+11,2703.5116,
2018-11-19,'000001,上证指数,2681.8988,2703.5116,2674.1781,2703.5116,0.9108,231662827,1.96562706695e+11,2679.1097,
2018-11-16,'000001,上证指数,2669.7799,2679.1097,2657.0341,2695.5689,0.41,242198849,2.04983603876e+11,2668.1704,
2018-11-15,'000001,上证指数,2632.1379,2668.1704,2631.8875,2668.1704,1.3649,207848721,1.71882491636e+11,2632.2425,
2018-11-14,'000001,上证指数,2648.3091,2632.2425,2627.9565,2658.3072,-0.8527,238449351,1.76970430721e+11,2654.8795,
2018-11-13,'000001,上证指数,2600.5004,2654.8795,2597.3477,2666.4853,0.9261,249282447,1.89607223526e+11,2630.5195,
2018-11-12,'000001,上证指数,2593.2004,2630.5195,2590.2106,2631.1696,1.2178,175031308,1.42351428441e+11,2598.8715,
2018-11-09,'000001,上证指数,2621.238,2598.8715,2598.1609,2621.238,-1.3948,152446307,1.21260494142e+11,2635.6322,
2018-11-08,'000001,上证指数,2660.0873,2635.6322,2632.3012,2662.3688,-0.2162,159635487,1.28668816737e+11,2641.342,
